,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
26,1387,2019,1,1,CARL,64,RICH,97,Dustin Martin,RICH,18,12,30,15,17,63.3,7,4,1,1,0,5,2,3,1,0,3,0,2,2,7,0,0,1,0,79,81,16.8,0,628,11,0.0,0.4027068339593534,0.3084286052272041,0.09118240879915619,0.19768215201428613
27,1387,2019,1,1,CARL,64,RICH,97,Dylan Grimes,RICH,5,4,9,5,3,66.7,2,1,1,0,0,1,0,1,2,1,1,4,7,0,1,0,0,0,0,80,40,8.0,0,169,0,0.0,0.9713248191302143,0.028435053206032467,6.386653078177697e-09,0.0002401212771001729
28,1387,2019,1,1,CARL,64,RICH,97,Nick Vlastuin,RICH,10,4,14,3,7,100.0,1,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,89,53,11.0,0,254,3,0.0,0.9999562635442302,4.359832627888007e-05,1.764882142444308e-13,1.381293144205928e-07
29,1387,2019,1,1,CARL,64,RICH,97,Kamdyn McIntosh,RICH,9,4,13,8,7,84.6,1,3,2,0,0,0,0,0,2,1,0,4,3,0,1,1,0,0,100,79,67,14.0,0,298,2,0.0,0.9960309907033096,4.3850659604060455e-06,1.0334519233141053e-05,0.003954289711497101
30,1387,2019,1,1,CARL,64,RICH,97,Maverick Weller,RICH,9,6,15,4,11,93.3,1,2,0,0,0,1,0,1,2,0,0,2,2,0,3,1,1,0,50,85,60,12.0,0,313,4,0.0,0.9994949471657747,0.00027237920395512417,0.00022655692420959751,6.116706060706434e-06
31,1387,2019,1,1,CARL,64,RICH,97,Jack Graham,RICH,16,7,23,9,15,69.6,6,7,0,1,0,4,2,2,0,1,1,6,2,0,5,0,1,0,0,81,106,8.7,1,475,5,0.0,0.949281146414406,0.03010602685886894,0.010744829631387093,0.009867997095338067
32,1387,2019,1,1,CARL,64,RICH,97,Dion Prestia,RICH,10,10,20,9,11,70.0,2,1,0,0,0,4,1,3,0,3,0,6,1,0,5,0,0,1,0,78,80,14.3,0,342,7,0.0,0.9774355870139407,0.01253671523707347,0.005930602836635663,0.004097094912349926
33,1387,2019,1,1,CARL,64,RICH,97,Shane Edwards,RICH,8,14,22,11,12,81.8,1,0,0,0,0,5,2,3,0,1,0,4,1,0,3,0,0,1,0,85,69,22.6,1,259,9,0.0,0.9904522874523094,0.005879235431350132,0.0031824883626741206,0.000485988753666166
34,1387,2019,1,1,CARL,64,RICH,97,Tom J. Lynch,RICH,4,3,7,5,2,85.7,3,1,1,1,0,0,0,0,0,2,1,2,1,0,0,3,1,0,75,78,47,9.0,0,95,5,0.0,0.9999802292163659,5.044520197144318e-06,1.4177117417297692e-05,5.491460195108568e-07
35,1387,2019,1,1,CARL,64,RICH,97,Kane Lambert,RICH,12,18,30,10,19,76.7,4,7,0,1,0,3,0,3,1,2,0,4,0,0,3,0,1,0,0,89,112,11.5,1,412,9,0.0,0.7852604096351979,0.11559684253313927,0.0730528974873016,0.026089850344361162
