,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
26,1387,2019,1,1,CARL,64,RICH,97,Dustin Martin,RICH,18,12,30,15,17,63.3,7,4,1,1,0,5,2,3,1,0,3,0,2,2,7,0,0,1,0,79,81,16.8,0,628,11,0.0,0.7289177313083477,0.06594330258035229,0.12065522620430179,0.08448373990699816
27,1387,2019,1,1,CARL,64,RICH,97,Dylan Grimes,RICH,5,4,9,5,3,66.7,2,1,1,0,0,1,0,1,2,1,1,4,7,0,1,0,0,0,0,80,40,8.0,0,169,0,0.0,0.9831322387676052,0.016727297266087567,2.1576136138480054e-06,0.00013830635269326474
28,1387,2019,1,1,CARL,64,RICH,97,Nick Vlastuin,RICH,10,4,14,3,7,100.0,1,5,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,89,53,11.0,0,254,3,0.0,0.9999913757656365,6.274000086581453e-06,1.33075777235506e-10,2.3501012011594245e-06
29,1387,2019,1,1,CARL,64,RICH,97,Kamdyn McIntosh,RICH,9,4,13,8,7,84.6,1,3,2,0,0,0,0,0,2,1,0,4,3,0,1,1,0,0,100,79,67,14.0,0,298,2,0.0,0.9981151371945893,0.0007724127527914471,1.4390961350956609e-05,0.001098059091268338
30,1387,2019,1,1,CARL,64,RICH,97,Maverick Weller,RICH,9,6,15,4,11,93.3,1,2,0,0,0,1,0,1,2,0,0,2,2,0,3,1,1,0,50,85,60,12.0,0,313,4,0.0,0.999563059326758,0.0002559217398250697,0.000180784452931722,2.3448048535117685e-07
31,1387,2019,1,1,CARL,64,RICH,97,Jack Graham,RICH,16,7,23,9,15,69.6,6,7,0,1,0,4,2,2,0,1,1,6,2,0,5,0,1,0,0,81,106,8.7,1,475,5,0.0,0.9355686313667467,0.03881660028812508,0.0162922049236148,0.009322563421513516
32,1387,2019,1,1,CARL,64,RICH,97,Dion Prestia,RICH,10,10,20,9,11,70.0,2,1,0,0,0,4,1,3,0,3,0,6,1,0,5,0,0,1,0,78,80,14.3,0,342,7,0.0,0.9752731762985775,0.010636147738132313,0.011403666091120791,0.0026870098721695147
33,1387,2019,1,1,CARL,64,RICH,97,Shane Edwards,RICH,8,14,22,11,12,81.8,1,0,0,0,0,5,2,3,0,1,0,4,1,0,3,0,0,1,0,85,69,22.6,1,259,9,0.0,0.9875098985249513,0.0029108041061451807,0.00931775851286417,0.00026153885603949256
34,1387,2019,1,1,CARL,64,RICH,97,Tom J. Lynch,RICH,4,3,7,5,2,85.7,3,1,1,1,0,0,0,0,0,2,1,2,1,0,0,3,1,0,75,78,47,9.0,0,95,5,0.0,0.9989592821770026,0.000663254386635324,0.0003535047694169295,2.3958666945285715e-05
35,1387,2019,1,1,CARL,64,RICH,97,Kane Lambert,RICH,12,18,30,10,19,76.7,4,7,0,1,0,3,0,3,1,2,0,4,0,0,3,0,1,0,0,89,112,11.5,1,412,9,0.0,0.8757705906099943,0.07527584480690006,0.038500763986557975,0.010452800596547952
36,1387,2019,1,1,CARL,64,RICH,97,Jack Riewoldt,RICH,6,2,8,9,2,50.0,7,2,1,2,0,0,0,0,0,1,4,2,3,0,1,1,1,2,25,98,32,3.1,2,71,5,0.0,0.9999981691674655,3.3298363755233356e-11,1.830799180160966e-06,5.5909874749507584e-14
37,1387,2019,1,1,CARL,64,RICH,97,Daniel Rioli,RICH,10,7,17,6,10,76.5,0,4,0,0,0,2,1,1,0,1,0,2,2,0,4,0,2,2,0,88,67,10.3,1,317,9,0.0,0.9993307996145692,0.0002454808038440953,0.0004220805806657795,1.6390009209475885e-06
38,1387,2019,1,1,CARL,64,RICH,97,Bachar Houli,RICH,16,8,24,4,14,91.7,2,7,0,0,0,1,0,1,8,1,0,4,2,0,3,0,0,1,0,83,102,15.9,0,486,5,0.0,0.9454417696426601,0.02972100103540321,0.01992972046509568,0.004907508856840964
39,1387,2019,1,1,CARL,64,RICH,97,Dan Butler,RICH,8,5,13,6,8,53.8,4,1,0,1,0,0,0,0,0,1,3,7,1,0,6,1,0,0,50,82,63,9.7,4,300,4,0.0,0.9985126905412811,0.00019939215170870734,0.001283562836328927,4.354470681352398e-06
40,1387,2019,1,1,CARL,64,RICH,97,Alex Rance,RICH,3,3,6,4,2,83.3,5,2,0,0,0,0,0,0,2,1,2,2,7,0,0,0,0,0,0,68,24,4.6,0,45,0,0.0,0.9999338958972209,6.60077050557629e-05,6.215837648357539e-18,9.639772337363043e-08
41,1387,2019,1,1,CARL,64,RICH,97,Jayden Short,RICH,18,2,20,3,10,70.0,5,5,1,0,0,1,0,1,9,0,1,3,3,0,2,0,1,0,0,89,83,1.9,0,694,4,0.0,0.9393125387222242,0.042664795621782686,0.014393258324311526,0.00362940733168164
